,time,mid_price,spread,bid0,b_s0,ask0,a_s0,bid1,b_s1,ask1,a_s1,bid2,b_s2,ask2,a_s2,bid3,b_s3,ask3,a_s3,bid4,b_s4,ask4,a_s4,bid5,b_s5,ask5,a_s5,bid6,b_s6,ask6,a_s6,bid7,b_s7,ask7,a_s7,bid8,b_s8,ask8,a_s8,bid9,b_s9,ask9,a_s9,bid10,b_s10,ask10,a_s10,bid11,b_s11,ask11,a_s11,bid12,b_s12,ask12,a_s12,bid13,b_s13,ask13,a_s13,bid14,b_s14,ask14,a_s14,bid15,b_s15,ask15,a_s15,bid16,b_s16,ask16,a_s16,bid17,b_s17,ask17,a_s17,bid18,b_s18,ask18,a_s18,bid19,b_s19,ask19,a_s19
125,2024-05-07 01:12:29.363,63372.95,0.09999999999854481,63372.9,4.042,63373.0,1.312,63372.8,0.23,63374.0,0.002,63372.7,0.314,63374.2,0.063,63372.6,0.241,63374.8,0.063,63372.3,0.145,63375.2,0.123,63372.0,0.164,63375.3,0.146,63371.9,0.01,63375.8,0.063,63371.8,0.255,63376.0,0.162,63371.6,0.063,63376.4,0.063,63371.3,0.002,63376.5,0.002,63371.1,1.178,63376.7,0.077,63371.0,0.063,63376.8,0.005,63370.9,0.027,63377.4,0.063,63370.7,0.523,63377.6,0.002,63370.6,0.519,63378.0,0.229,63370.5,0.52,63378.2,0.002,63370.4,0.948,63378.4,0.02,63370.3,0.253,63378.6,0.038,63370.2,0.944,63378.7,0.02,63370.1,0.977,63379.0,0.063
126,2024-05-07 01:12:30.666,63372.95,0.09999999999854481,63372.9,4.095,63373.0,1.244,63372.8,0.236,63374.0,0.002,63372.7,0.314,63374.2,0.063,63372.6,0.241,63374.8,0.063,63372.3,0.145,63375.2,0.123,63372.0,0.164,63375.3,0.146,63371.9,0.01,63375.8,0.063,63371.8,0.255,63376.0,0.002,63371.6,0.063,63376.4,0.063,63371.3,0.002,63376.5,0.002,63371.1,1.178,63376.7,0.077,63371.0,0.063,63376.8,0.005,63370.9,0.027,63377.4,0.063,63370.7,0.523,63377.6,0.002,63370.6,0.519,63378.0,0.229,63370.5,0.52,63378.2,0.002,63370.4,0.948,63378.4,0.02,63370.3,0.253,63378.6,0.038,63370.2,0.946,63378.7,0.02,63370.1,0.977,63379.0,0.063
127,2024-05-07 01:12:31.977,63372.95,0.09999999999854481,63372.9,3.656,63373.0,1.58,63372.8,0.23,63373.2,0.063,63372.7,0.314,63374.0,0.002,63372.6,0.241,63374.2,0.063,63372.3,0.139,63374.8,0.063,63372.0,0.164,63375.2,0.123,63371.9,0.01,63375.3,0.146,63371.8,0.255,63375.8,0.063,63371.6,0.063,63376.0,0.162,63371.3,0.002,63376.4,0.063,63371.1,0.338,63376.5,0.002,63371.0,0.063,63376.7,0.077,63370.9,0.027,63376.8,0.005,63370.6,0.002,63377.4,0.063,63370.3,0.253,63377.6,0.002,63370.2,0.002,63378.0,0.229,63370.1,0.014,63378.2,0.002,63370.0,0.227,63378.4,0.02,63369.7,0.017,63378.6,0.038,63369.4,0.063,63378.7,0.02
128,2024-05-07 01:12:33.302,63372.95,0.09999999999854481,63372.9,2.765,63373.0,3.376,63372.8,0.433,63373.2,0.063,63372.7,0.314,63374.0,0.162,63372.6,0.245,63374.2,0.063,63372.3,0.136,63374.8,0.063,63372.0,0.164,63375.2,0.123,63371.9,0.01,63375.3,0.146,63371.8,0.002,63375.8,0.063,63371.6,0.063,63376.0,0.162,63371.3,0.002,63376.4,0.063,63371.0,0.063,63376.5,0.002,63370.9,0.027,63376.7,0.077,63370.6,0.002,63376.8,0.005,63370.2,0.002,63377.4,0.063,63370.1,0.014,63377.6,0.002,63370.0,0.227,63378.0,0.229,63369.7,0.017,63378.2,0.002,63369.4,0.063,63378.4,0.02,63369.3,0.002,63378.6,0.038,63369.2,0.888,63378.7,0.02
129,2024-05-07 01:12:35.601,63372.95,0.09999999999854481,63372.9,3.928,63373.0,1.2,63372.8,0.433,63374.0,0.002,63372.7,0.336,63374.2,0.063,63372.6,0.245,63374.7,0.079,63372.3,0.136,63374.8,0.063,63372.0,0.164,63375.3,0.146,63371.9,0.01,63375.8,0.063,63371.8,0.002,63376.0,0.002,63371.6,0.316,63376.4,0.075,63371.3,0.002,63376.5,0.002,63371.0,0.063,63376.7,0.077,63370.9,0.027,63376.8,0.002,63370.6,0.002,63377.4,0.063,63370.2,0.002,63377.6,0.002,63370.1,0.551,63378.0,0.229,63370.0,0.227,63378.2,0.002,63369.9,0.253,63378.8,0.024,63369.7,0.017,63378.9,0.032,63369.5,0.535,63379.0,0.143,63369.4,0.6,63379.2,0.032
130,2024-05-07 01:12:36.903,63372.95,0.09999999999854481,63372.9,1.9,63373.0,4.146,63372.8,0.58,63373.2,0.063,63372.7,0.336,63374.0,0.162,63372.6,0.241,63374.2,0.063,63372.3,0.136,63374.7,0.143,63372.0,0.164,63374.8,0.063,63371.9,0.01,63375.3,0.146,63371.8,0.002,63375.8,0.063,63371.6,0.063,63376.0,0.162,63371.3,0.002,63376.1,1.5,63371.0,0.063,63376.4,0.063,63370.9,0.002,63376.5,0.002,63370.6,0.002,63376.8,0.002,63370.2,0.002,63377.0,0.082,63370.1,0.014,63377.4,0.063,63370.0,0.227,63377.6,0.002,63369.9,0.316,63378.0,0.229,63369.7,0.017,63378.2,0.002,63369.4,0.063,63378.8,0.024,63369.3,0.002,63378.9,0.032
131,2024-05-07 01:12:38.221,63372.95,0.09999999999854481,63372.9,2.545,63373.0,4.125,63372.8,0.58,63373.2,0.063,63372.7,0.336,63374.0,0.162,63372.6,0.241,63374.2,0.063,63372.3,0.136,63374.7,0.143,63372.0,0.164,63374.8,0.063,63371.9,0.015,63375.3,0.146,63371.8,0.002,63375.8,0.063,63371.6,0.063,63376.0,0.162,63371.3,0.002,63376.4,0.063,63371.0,0.063,63376.5,0.002,63370.9,0.002,63376.8,0.002,63370.6,0.002,63377.0,0.082,63370.2,0.002,63377.1,1.5,63370.1,0.014,63377.4,0.063,63370.0,0.227,63377.6,0.002,63369.9,0.316,63378.0,0.229,63369.8,0.025,63378.2,0.002,63369.6,0.4,63378.8,0.024,63369.4,0.063,63378.9,0.032
132,2024-05-07 01:12:39.532,63372.95,0.09999999999854481,63372.9,3.32,63373.0,2.423,63372.8,0.58,63373.2,0.063,63372.7,0.336,63373.7,0.03,63372.6,0.241,63374.0,0.002,63372.3,0.136,63374.2,0.063,63372.0,0.164,63374.7,0.143,63371.9,0.015,63374.8,0.063,63371.8,0.002,63375.3,0.146,63371.6,0.063,63375.8,0.063,63371.3,0.002,63376.0,0.162,63371.0,0.063,63376.4,0.063,63370.9,0.002,63376.5,0.002,63370.6,0.002,63376.8,0.002,63370.2,0.002,63377.0,0.503,63370.1,0.014,63377.4,0.063,63370.0,0.227,63377.6,0.002,63369.9,0.316,63378.0,0.229,63369.8,0.025,63378.2,1.502,63369.4,0.063,63378.8,0.024,63369.3,0.002,63378.9,0.032
133,2024-05-07 01:12:40.821,63372.95,0.09999999999854481,63372.9,1.5,63373.0,2.718,63372.8,0.378,63373.2,0.063,63372.7,0.357,63373.7,0.03,63372.3,0.137,63374.0,0.162,63372.0,0.252,63374.2,0.063,63371.9,0.015,63374.7,0.143,63371.8,0.002,63374.8,0.063,63371.3,0.002,63375.3,0.146,63370.9,0.002,63375.8,0.063,63370.6,0.002,63376.0,0.162,63370.2,0.002,63376.2,0.146,63370.1,0.014,63376.4,0.063,63370.0,0.164,63376.5,0.002,63369.9,0.063,63376.8,0.002,63369.8,0.025,63376.9,0.94,63369.4,0.063,63377.0,0.503,63369.3,0.002,63377.1,1.5,63369.2,0.888,63377.4,0.063,63368.9,0.007,63377.6,0.002,63368.4,0.271,63377.8,0.253
134,2024-05-07 01:12:42.168,63367.75,0.10000000000582077,63367.7,3.032,63367.8,2.788,63367.5,0.002,63367.9,0.203,63367.2,0.002,63368.1,0.268,63366.8,0.063,63368.4,0.063,63366.4,0.025,63369.4,0.038,63366.2,0.063,63369.8,0.007,63366.1,0.039,63370.0,0.227,63366.0,0.186,63370.1,0.032,63365.8,0.105,63370.3,0.002,63365.6,0.011,63370.6,0.14,63365.5,0.002,63370.9,0.029,63365.2,0.063,63371.3,0.002,63365.0,0.002,63371.5,0.507,63364.7,0.141,63371.6,0.063,63364.6,0.111,63372.0,0.265,63364.0,0.164,63372.2,0.046,63363.8,0.002,63372.4,0.002,63363.7,0.002,63372.6,1.5,63363.6,0.063,63372.8,0.08,63363.5,0.253,63373.0,0.235
135,2024-05-07 01:12:43.481,63372.95,0.09999999999854481,63372.9,8.853,63373.0,0.336,63372.6,0.063,63374.0,0.004,63372.3,0.55,63374.2,0.203,63372.1,1.0,63374.7,0.174,63372.0,0.652,63374.8,0.092,63371.9,0.411,63375.3,0.024,63371.6,0.063,63375.4,0.024,63371.0,0.063,63375.5,0.072,63370.8,0.55,63375.6,0.08,63370.5,0.461,63375.8,0.063,63370.4,0.044,63376.0,0.004,63370.0,0.225,63376.2,0.268,63369.9,0.044,63376.4,0.065,63369.7,0.567,63376.5,0.002,63369.4,0.063,63376.8,0.002,63369.3,1.362,63377.0,0.142,63368.4,0.063,63377.2,0.002,63368.2,0.245,63377.4,0.063,63368.0,0.462,63377.5,0.025,63367.8,1.045,63377.6,0.002
136,2024-05-07 01:12:44.788,63368.05,0.09999999999854481,63368.0,0.427,63368.1,6.187,63367.8,0.437,63368.4,0.063,63367.7,0.214,63369.8,0.345,63367.5,0.004,63370.0,0.225,63367.2,0.002,63370.1,0.468,63366.8,0.063,63371.1,0.26,63366.6,0.017,63371.4,0.078,63366.2,0.063,63371.6,0.065,63366.1,0.039,63372.0,0.162,63366.0,0.186,63372.2,0.002,63365.8,0.105,63373.0,0.789,63365.6,0.011,63373.2,0.063,63365.5,0.002,63373.6,0.046,63365.2,0.063,63373.9,0.044,63365.0,0.002,63374.0,0.164,63364.7,0.078,63374.2,0.203,63364.6,0.111,63374.4,0.004,63364.3,0.005,63374.6,0.018,63364.2,0.025,63374.7,0.134,63364.0,0.166,63374.8,0.092
137,2024-05-07 01:12:46.119,63368.05,0.09999999999854481,63368.0,0.461,63368.1,6.12,63367.8,0.3,63368.4,0.063,63367.7,0.064,63369.9,0.327,63367.5,0.004,63370.0,0.225,63367.2,0.002,63370.1,0.468,63366.9,0.121,63371.1,0.26,63366.6,0.017,63371.4,0.078,63366.1,0.039,63371.6,0.065,63366.0,0.186,63372.0,0.162,63365.8,0.105,63372.2,0.002,63365.6,0.011,63372.9,0.022,63365.5,0.007,63373.0,1.104,63365.2,0.063,63373.2,0.063,63365.0,0.002,63373.6,0.046,63364.6,0.111,63374.0,0.164,63364.3,0.005,63374.2,0.203,63364.2,0.025,63374.4,0.004,63364.0,0.166,63374.6,0.018,63363.8,0.002,63374.7,0.134,63363.7,0.002,63374.8,0.092
138,2024-05-07 01:12:47.423,63365.850000000006,0.09999999999854481,63365.8,3.854,63365.9,0.63,63365.6,0.011,63366.1,0.25,63365.2,0.063,63366.2,0.258,63365.1,0.023,63366.8,0.063,63364.7,0.097,63367.3,0.031,63364.6,0.111,63367.5,0.002,63364.2,0.025,63367.9,0.002,63364.0,0.184,63368.0,0.002,63363.8,0.255,63368.1,0.063,63363.7,0.002,63368.4,0.063,63363.6,0.077,63369.7,0.002,63363.5,0.063,63369.9,0.084,63363.1,0.055,63370.0,0.227,63363.0,0.102,63371.2,0.002,63362.9,0.002,63371.4,0.078,63362.8,0.054,63371.6,0.065,63362.7,0.522,63372.0,0.164,63362.6,0.476,63372.2,0.002,63362.3,0.258,63372.8,0.288,63362.1,0.002,63372.9,0.102
139,2024-05-07 01:12:48.729,63365.850000000006,0.09999999999854481,63365.8,3.452,63365.9,2.416,63365.6,0.011,63366.1,0.25,63365.5,0.094,63366.2,0.103,63365.2,0.316,63366.8,0.063,63365.1,0.023,63367.2,0.096,63364.9,0.226,63367.5,0.002,63364.6,0.111,63367.9,0.002,63364.2,0.025,63368.0,0.162,63364.0,0.184,63368.1,0.063,63363.8,0.255,63368.4,0.063,63363.7,0.002,63369.3,0.004,63363.6,0.077,63369.7,0.002,63363.4,0.002,63370.0,0.227,63363.0,0.102,63371.2,0.002,63362.9,0.002,63371.3,0.062,63362.6,0.476,63371.4,0.078,63362.3,0.258,63371.6,0.065,63362.1,0.002,63372.0,0.164,63362.0,0.227,63372.2,0.007,63361.8,0.002,63372.9,0.022
140,2024-05-07 01:12:50.025,63365.850000000006,0.09999999999854481,63365.8,3.511,63365.9,2.357,63365.6,0.011,63366.2,0.003,63365.5,0.094,63366.8,0.063,63365.2,0.316,63367.2,0.056,63365.1,0.246,63367.5,0.002,63364.9,0.226,63367.9,0.002,63364.6,0.111,63368.0,0.002,63364.2,0.025,63368.1,0.061,63364.0,0.184,63368.4,0.063,63363.8,0.255,63369.3,0.004,63363.7,0.002,63369.7,0.002,63363.6,0.077,63370.0,0.227,63363.4,0.002,63371.2,0.002,63363.0,0.102,63371.3,0.062,63362.9,0.002,63371.4,0.078,63362.6,0.476,63371.6,0.065,63362.3,0.258,63372.0,0.164,63362.1,0.002,63372.2,0.007,63362.0,0.227,63372.9,0.022,63361.8,0.002,63373.0,0.426
141,2024-05-07 01:12:51.345,63365.850000000006,0.09999999999854481,63365.8,6.395,63365.9,1.444,63365.6,0.18,63366.8,0.063,63365.3,0.378,63367.5,0.002,63365.2,0.204,63367.9,0.048,63365.1,0.142,63368.0,0.002,63364.6,0.111,63368.1,0.061,63364.2,0.025,63368.4,0.063,63364.0,0.184,63369.7,0.002,63363.8,0.002,63370.0,0.227,63363.7,0.002,63371.2,0.002,63363.6,0.077,63371.4,0.078,63363.4,0.002,63371.5,0.218,63363.0,0.355,63371.6,0.065,63362.9,0.002,63372.0,0.164,63362.6,0.476,63372.2,0.002,63362.3,0.005,63372.8,0.643,63362.1,0.002,63372.9,0.042,63362.0,0.227,63373.0,0.405,63361.8,0.002,63373.2,0.063,63361.5,0.255,63373.9,0.268
142,2024-05-07 01:12:52.646,63365.850000000006,0.09999999999854481,63365.8,6.923,63365.9,1.348,63365.6,0.18,63366.8,0.063,63365.3,0.378,63367.5,0.002,63365.2,0.204,63367.9,0.048,63365.1,0.142,63368.0,0.002,63364.6,0.364,63368.1,0.061,63364.2,0.025,63368.4,0.063,63364.0,0.184,63369.7,0.002,63363.8,0.002,63370.0,0.227,63363.7,0.002,63371.2,0.002,63363.6,0.077,63371.3,0.061,63363.4,0.002,63371.4,0.078,63363.0,0.355,63371.6,0.065,63362.9,0.002,63372.0,0.164,63362.6,0.476,63372.2,0.002,63362.4,0.11,63372.9,0.04,63362.3,0.005,63373.0,0.405,63362.1,0.502,63373.2,0.063,63362.0,0.227,63373.8,0.295,63361.8,0.002,63374.0,0.164
143,2024-05-07 01:12:53.953,63368.05,0.09999999999854481,63368.0,9.675,63368.1,0.742,63367.9,0.799,63370.0,0.004,63367.8,0.711,63371.5,0.399,63367.7,0.091,63371.6,0.065,63367.5,1.537,63372.0,0.164,63367.4,1.042,63372.2,0.002,63367.3,0.253,63372.8,0.939,63366.8,0.063,63372.9,0.022,63366.4,0.224,63373.0,0.358,63366.3,0.3,63373.2,0.063,63366.2,0.063,63373.9,0.744,63366.0,0.162,63374.0,0.164,63365.8,0.433,63374.2,0.203,63365.6,0.011,63374.4,0.004,63365.2,0.063,63374.6,0.268,63365.1,0.023,63374.7,0.337,63365.0,0.002,63374.8,0.092,63364.6,0.364,63375.0,0.002,63364.3,0.004,63375.3,0.984,63364.2,0.025,63375.4,0.024
144,2024-05-07 01:12:55.252,63368.05,0.09999999999854481,63368.0,13.608,63368.1,0.238,63367.9,0.799,63370.0,0.004,63367.8,0.711,63371.5,0.081,63367.7,0.091,63371.6,0.065,63367.5,0.537,63371.8,0.148,63367.4,1.042,63372.0,0.004,63367.3,0.253,63372.2,0.002,63367.2,0.002,63372.9,0.022,63366.8,0.063,63373.0,0.338,63366.3,0.3,63373.2,0.063,63366.2,0.063,63374.0,0.164,63366.0,0.162,63374.2,0.203,63365.9,0.19,63374.4,0.004,63365.8,0.335,63374.7,0.323,63365.6,0.011,63374.8,0.092,63365.2,0.063,63375.0,0.002,63365.1,0.023,63375.3,0.024,63365.0,0.002,63375.4,0.024,63364.6,0.365,63375.5,0.072,63364.3,0.004,63375.6,0.08
145,2024-05-07 01:12:56.565,63368.05,0.09999999999854481,63368.0,10.972,63368.1,0.263,63367.9,0.805,63370.0,0.067,63367.8,0.711,63371.5,0.081,63367.7,0.091,63371.6,0.065,63367.5,0.537,63371.8,0.148,63367.4,1.052,63372.0,0.004,63367.3,0.253,63372.2,0.002,63366.8,0.063,63372.9,0.022,63366.3,0.3,63373.0,0.023,63366.2,0.063,63373.2,0.063,63366.0,0.162,63373.9,0.076,63365.9,0.125,63374.0,0.164,63365.8,0.335,63374.2,0.203,63365.6,0.011,63374.4,0.004,63365.2,0.063,63374.8,0.092,63365.1,0.023,63375.0,0.002,63365.0,0.093,63375.3,0.024,63364.6,0.365,63375.4,0.024,63364.3,0.004,63375.5,0.072,63364.2,0.025,63375.6,0.08
146,2024-05-07 01:12:57.881,63368.05,0.09999999999854481,63368.0,5.083,63368.1,2.518,63367.9,0.577,63368.4,0.063,63367.8,1.064,63370.0,0.227,63367.5,0.323,63370.7,0.094,63367.4,0.864,63371.4,0.187,63366.8,0.063,63371.6,0.065,63366.3,0.3,63371.8,0.148,63366.2,0.063,63372.0,0.164,63366.0,0.162,63372.2,0.002,63365.9,0.125,63373.0,0.023,63365.8,0.117,63373.2,0.063,63365.6,0.011,63373.9,1.5,63365.2,0.063,63374.0,0.164,63365.1,0.023,63374.1,0.139,63365.0,0.093,63374.2,0.203,63364.6,0.365,63374.4,0.009,63364.3,0.004,63374.8,0.092,63364.2,0.025,63375.0,0.002,63364.0,0.182,63375.3,0.024,63363.8,0.002,63375.4,0.403
147,2024-05-07 01:12:59.200,63368.05,0.09999999999854481,63368.0,6.446,63368.1,1.899,63367.9,0.722,63368.4,0.063,63367.8,1.2,63370.0,0.227,63367.5,0.063,63370.6,0.094,63367.4,0.555,63370.7,0.094,63366.8,0.063,63371.4,0.187,63366.5,1.0,63371.6,0.065,63366.3,0.3,63371.8,0.148,63366.2,0.063,63372.0,0.164,63366.0,0.162,63372.2,0.002,63365.9,0.125,63373.0,0.023,63365.8,0.117,63373.2,0.063,63365.6,0.011,63374.0,0.164,63365.2,0.063,63374.2,0.203,63365.1,0.023,63374.4,0.009,63365.0,0.093,63374.7,0.096,63364.6,0.365,63374.8,0.092,63364.3,0.004,63375.0,0.002,63364.2,0.025,63375.3,0.024,63364.0,0.182,63375.4,0.277
148,2024-05-07 01:13:00.509,63374.149999999994,0.09999999999854481,63374.1,7.938,63374.2,0.487,63374.0,0.166,63374.4,0.002,63373.9,1.128,63374.8,0.092,63373.8,0.226,63375.0,0.002,63373.6,0.184,63375.3,0.024,63373.5,0.008,63375.4,0.024,63373.2,0.063,63375.5,0.072,63372.6,0.063,63375.6,0.08,63372.0,0.172,63375.7,0.032,63371.9,1.182,63376.0,0.002,63371.6,0.063,63376.2,0.268,63371.3,0.669,63376.4,0.065,63371.2,0.11,63376.5,0.002,63371.0,0.063,63376.8,0.002,63370.7,0.009,63377.2,0.002,63370.6,0.053,63378.0,0.229,63370.5,0.251,63378.2,0.002,63370.1,0.416,63378.6,0.01,63370.0,0.225,63378.7,0.149,63369.9,0.802,63378.8,0.024
149,2024-05-07 01:13:01.808,63371.149999999994,0.09999999999854481,63371.1,0.067,63371.2,12.709,63371.0,0.008,63371.3,3.351,63370.0,0.164,63371.4,1.089,63369.8,0.009,63371.6,1.679,63369.7,0.002,63371.7,0.007,63369.0,0.064,63372.0,5.628,63368.9,0.031,63372.1,5.714,63368.2,0.002,63373.2,0.063,63368.1,0.003,63374.0,0.171,63368.0,0.238,63374.1,0.865,63367.5,0.016,63374.7,0.002,63367.4,0.002,63374.8,0.063,63366.2,0.063,63375.0,0.333,63366.0,0.179,63375.1,0.348,63365.9,0.033,63375.2,0.005,63365.8,0.049,63376.0,0.313,63365.6,0.011,63376.2,0.555,63365.2,0.063,63376.4,0.318,63365.1,0.023,63376.8,0.002,63365.0,0.108,63377.2,0.002
150,2024-05-07 01:13:03.119,63361.45,0.09999999999854481,63361.4,0.378,63361.5,13.677,63361.2,0.002,63361.6,0.192,63361.0,0.071,63361.7,0.002,63360.9,0.002,63361.9,0.49,63360.4,0.708,63362.0,0.763,63360.0,0.693,63362.1,0.271,63359.9,0.002,63363.0,0.063,63359.8,0.126,63363.2,0.002,63359.5,0.043,63363.6,0.063,63359.3,0.035,63364.0,0.164,63359.2,0.003,63364.4,0.002,63359.0,0.003,63364.6,0.063,63358.8,0.063,63364.8,0.203,63358.7,0.002,63365.1,0.22,63358.5,0.004,63365.2,0.063,63358.3,0.714,63365.3,0.3,63358.2,0.938,63365.6,0.002,63358.0,0.164,63365.9,0.081,63357.9,0.051,63366.0,0.164,63357.8,0.002,63366.1,0.218
151,2024-05-07 01:13:04.433,63366.850000000006,0.09999999999854481,63366.8,7.558,63366.9,0.208,63366.6,0.852,63367.5,0.002,63366.2,0.69,63367.7,0.002,63366.1,1.373,63367.8,0.063,63366.0,0.224,63368.0,0.004,63365.9,0.253,63368.4,0.065,63365.2,0.063,63368.6,0.002,63365.0,0.015,63368.9,0.078,63364.6,0.063,63369.0,0.02,63364.4,0.006,63369.4,0.087,63364.3,0.55,63369.5,0.024,63364.0,2.283,63369.6,0.096,63363.9,0.864,63369.7,0.032,63363.6,0.063,63369.8,0.064,63363.4,0.383,63369.9,0.094,63363.3,0.002,63370.0,0.067,63363.2,0.476,63370.3,0.002,63363.1,0.07,63370.4,0.002,63363.0,0.065,63370.9,0.06,63362.0,0.164,63371.0,0.063
152,2024-05-07 01:13:05.732,63372.850000000006,0.09999999999854481,63372.8,5.877,63372.9,0.121,63372.7,0.213,63373.3,0.002,63372.6,0.185,63374.0,0.002,63372.5,1.083,63374.7,0.119,63372.0,0.197,63374.8,0.157,63371.6,0.063,63375.0,0.022,63371.0,0.063,63375.6,0.002,63370.5,0.01,63375.8,0.063,63370.4,0.006,63375.9,0.094,63370.3,0.646,63376.0,0.002,63370.2,0.527,63376.1,0.094,63370.1,0.543,63376.2,0.043,63370.0,0.225,63376.4,0.33,63369.9,0.542,63376.8,0.002,63369.8,0.232,63377.3,0.002,63369.7,0.004,63377.4,0.063,63369.6,0.54,63377.6,0.002,63369.5,0.801,63378.0,0.229,63369.4,0.063,63378.2,0.002,63369.3,0.65,63378.3,0.029
153,2024-05-07 01:13:07.034,63372.850000000006,0.09999999999854481,63372.8,3.303,63372.9,0.49,63372.6,0.063,63374.0,0.002,63372.5,1.228,63374.2,0.063,63372.0,0.229,63374.7,0.175,63371.9,0.4,63374.8,0.157,63371.7,1.212,63375.0,0.022,63371.6,0.063,63375.4,0.002,63371.0,0.063,63375.6,0.002,63370.6,0.537,63375.8,0.063,63370.5,0.55,63375.9,0.094,63370.4,0.549,63376.0,0.002,63370.3,0.253,63376.2,0.188,63370.0,0.225,63376.4,0.47,63369.8,0.008,63376.6,0.09,63369.7,0.004,63376.7,0.1,63369.5,0.16,63376.8,0.002,63369.4,0.063,63377.3,0.002,63369.3,0.65,63377.4,0.063,63369.0,1.5,63377.6,0.002,63368.9,0.15,63377.9,0.077
154,2024-05-07 01:13:08.341,63372.850000000006,0.09999999999854481,63372.8,1.166,63372.9,3.477,63372.7,0.378,63373.2,0.063,63372.5,1.228,63374.0,0.162,63372.0,0.031,63374.2,0.063,63370.3,0.253,63374.7,0.798,63370.0,0.225,63374.8,0.157,63369.8,0.008,63375.0,0.022,63369.7,0.004,63375.4,0.002,63369.5,0.16,63375.6,0.002,63369.4,0.063,63375.7,0.954,63369.3,0.65,63375.8,1.017,63368.9,0.15,63375.9,0.094,63368.8,0.403,63376.0,0.162,63368.6,0.29,63376.2,0.188,63368.4,0.063,63376.3,1.5,63368.2,0.002,63376.4,0.47,63368.0,0.164,63376.6,0.09,63367.8,0.063,63376.7,0.1,63367.5,0.153,63376.8,0.002,63367.4,0.253,63377.3,0.002
155,2024-05-07 01:13:09.641,63372.850000000006,0.09999999999854481,63372.8,3.187,63372.9,0.82,63372.7,0.378,63373.2,0.063,63372.6,0.063,63374.0,0.005,63372.5,1.228,63374.2,0.063,63372.0,0.191,63374.7,0.175,63371.8,0.253,63374.8,0.157,63371.6,0.063,63375.0,0.022,63371.0,0.063,63375.4,0.002,63370.3,0.253,63375.6,0.002,63370.2,0.003,63375.8,0.063,63370.0,0.225,63375.9,0.094,63369.8,0.008,63376.0,0.162,63369.7,0.541,63376.2,0.188,63369.6,0.518,63376.4,0.47,63369.5,0.681,63376.6,0.09,63369.4,0.584,63376.7,0.1,63369.3,0.65,63376.8,0.002,63368.9,0.15,63377.3,0.002,63368.8,0.403,63377.4,0.063,63368.6,0.29,63377.6,0.002
156,2024-05-07 01:13:10.959,63372.850000000006,0.09999999999854481,63372.8,3.455,63372.9,0.564,63372.7,0.378,63374.0,0.005,63372.6,0.063,63374.2,0.063,63372.5,1.228,63374.7,0.175,63372.0,0.191,63374.8,0.157,63371.8,0.253,63375.4,0.002,63371.6,0.063,63375.6,0.002,63371.0,0.063,63375.7,0.023,63370.3,0.253,63375.8,0.063,63370.2,0.003,63375.9,0.094,63370.0,0.225,63376.0,0.162,63369.8,0.008,63376.2,0.188,63369.7,0.004,63376.4,0.47,63369.5,0.16,63376.6,0.09,63369.4,0.063,63376.7,0.1,63369.3,0.65,63376.8,0.002,63368.9,0.15,63377.3,0.002,63368.8,0.403,63377.4,0.063,63368.6,0.29,63377.6,0.002,63368.4,0.063,63377.9,0.077
157,2024-05-07 01:13:12.261,63372.850000000006,0.09999999999854481,63372.8,3.093,63372.9,0.484,63372.7,0.516,63374.0,0.002,63372.6,0.063,63374.2,0.063,63372.5,1.228,63374.7,0.132,63372.2,0.006,63374.8,0.157,63372.0,0.191,63375.3,0.003,63371.8,0.263,63375.4,0.002,63371.6,0.063,63375.6,0.002,63371.1,0.01,63375.8,0.063,63371.0,0.063,63375.9,0.094,63370.4,0.006,63376.0,0.002,63370.3,0.253,63376.1,0.165,63370.2,0.003,63376.2,0.145,63370.0,0.225,63376.4,0.49,63369.8,0.008,63376.6,0.09,63369.7,0.545,63376.7,0.1,63369.6,0.59,63376.8,0.002,63369.5,0.702,63377.3,0.002,63369.4,0.585,63377.4,0.063,63369.3,0.65,63377.6,0.002
158,2024-05-07 01:13:13.560,63372.850000000006,0.09999999999854481,63372.8,3.286,63372.9,0.535,63372.7,0.522,63374.0,0.002,63372.6,0.063,63374.2,0.063,63372.5,1.228,63374.7,0.132,63372.3,0.01,63374.8,0.157,63372.2,0.006,63375.3,0.003,63372.0,0.191,63375.4,0.002,63371.8,0.263,63375.6,0.002,63371.6,0.063,63375.8,0.063,63371.1,0.01,63375.9,0.094,63371.0,0.063,63376.0,0.002,63370.4,0.006,63376.2,0.145,63370.3,0.253,63376.4,0.468,63370.2,0.003,63376.5,0.022,63370.0,0.225,63376.6,0.09,63369.8,0.008,63376.7,0.1,63369.7,0.545,63376.8,0.002,63369.6,0.628,63377.3,0.002,63369.5,0.692,63377.4,0.063,63369.4,0.585,63377.6,0.002
